Model,MSO54
Channel,CH1
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,62500
Zero Index,31249.53125000
Vertical Units,V
,
ANALOG_Thumbnail,

TIME,CH1
-2.22965000e-07,0.00000000e+00
-2.22805000e-07,0.00000000e+00
-2.22645000e-07,0.00000000e+00
-2.22485000e-07,0.00000000e+00
-2.22325000e-07,0.00000000e+00
-2.22165000e-07,0.00000000e+00
-2.22005000e-07,0.00000000e+00
-2.21845000e-07,0.00000000e+00
-2.21685000e-07,0.00000000e+00
-2.21525000e-07,0.00000000e+00
-2.21365000e-07,0.00000000e+00
-2.21205000e-07,0.00000000e+00
-2.21045000e-07,0.00000000e+00
-2.20885000e-07,-8.00000000e-04
-2.20725000e-07,0.00000000e+00
-2.20565000e-07,0.00000000e+00
-2.20405000e-07,0.00000000e+00
-2.20245000e-07,8.00000000e-04
-2.20085000e-07,8.00000000e-04
-2.19925000e-07,8.00000000e-04
-2.19765000e-07,0.00000000e+00
-2.19605000e-07,0.00000000e+00
-2.19445000e-07,0.00000000e+00
-2.19285000e-07,0.00000000e+00
-2.19125000e-07,0.00000000e+00
-2.18965000e-07,0.00000000e+00
-2.18805000e-07,0.00000000e+00
-2.18645000e-07,0.00000000e+00
-2.18485000e-07,0.00000000e+00
-2.18325000e-07,8.00000000e-04
-2.18165000e-07,8.00000000e-04
-2.18005000e-07,8.00000000e-04
-2.17845000e-07,0.00000000e+00
-2.17685000e-07,0.00000000e+00
-2.17525000e-07,0.00000000e+00
-2.17365000e-07,0.00000000e+00
-2.17205000e-07,0.00000000e+00
-2.17045000e-07,0.00000000e+00
-2.16885000e-07,0.00000000e+00
-2.16725000e-07,0.00000000e+00
-2.16565000e-07,-8.00000000e-04
-2.16405000e-07,-8.00000000e-04
-2.16245000e-07,-8.00000000e-04
-2.16085000e-07,0.00000000e+00
-2.15925000e-07,0.00000000e+00
-2.15765000e-07,0.00000000e+00
-2.15605000e-07,0.00000000e+00
-2.15445000e-07,0.00000000e+00
-2.15285000e-07,0.00000000e+00
-2.15125000e-07,0.00000000e+00
-2.14965000e-07,8.00000000e-04
-2.14805000e-07,8.00000000e-04
-2.14645000e-07,0.00000000e+00
-2.14485000e-07,0.00000000e+00
-2.14325000e-07,0.00000000e+00
-2.14165000e-07,0.00000000e+00
-2.14005000e-07,0.00000000e+00
-2.13845000e-07,0.00000000e+00
-2.13685000e-07,0.00000000e+00
-2.13525000e-07,0.00000000e+00
-2.13365000e-07,0.00000000e+00
-2.13205000e-07,8.00000000e-04
-2.13045000e-07,8.00000000e-04
-2.12885000e-07,8.00000000e-04
-2.12725000e-07,0.00000000e+00
-2.12565000e-07,0.00000000e+00
-2.12405000e-07,0.00000000e+00
-2.12245000e-07,0.00000000e+00
-2.12085000e-07,0.00000000e+00
-2.11925000e-07,0.00000000e+00
-2.11765000e-07,0.00000000e+00
-2.11605000e-07,0.00000000e+00
-2.11445000e-07,0.00000000e+00
-2.11285000e-07,0.00000000e+00
-2.11125000e-07,0.00000000e+00
-2.10965000e-07,0.00000000e+00
-2.10805000e-07,8.00000000e-04
-2.10645000e-07,8.00000000e-04
-2.10485000e-07,8.00000000e-04
-2.10325000e-07,8.00000000e-04
-2.10165000e-07,8.00000000e-04
-2.10005000e-07,0.00000000e+00
-2.09845000e-07,0.00000000e+00
-2.09685000e-07,0.00000000e+00
-2.09525000e-07,0.00000000e+00
-2.09365000e-07,0.00000000e+00
-2.09205000e-07,8.00000000e-04
-2.09045000e-07,8.00000000e-04
-2.08885000e-07,8.00000000e-04
-2.08725000e-07,8.00000000e-04
-2.08565000e-07,0.00000000e+00
-2.08405000e-07,0.00000000e+00
-2.08245000e-07,0.00000000e+00
-2.08085000e-07,0.00000000e+00
-2.07925000e-07,8.00000000e-04
-2.07765000e-07,0.00000000e+00
-2.07605000e-07,0.00000000e+00
-2.07445000e-07,0.00000000e+00
-2.07285000e-07,0.00000000e+00
-2.07125000e-07,0.00000000e+00
-2.06965000e-07,0.00000000e+00
-2.06805000e-07,0.00000000e+00
-2.06645000e-07,0.00000000e+00
-2.06485000e-07,0.00000000e+00
-2.06325000e-07,0.00000000e+00
-2.06165000e-07,0.00000000e+00
-2.06005000e-07,0.00000000e+00
-2.05845000e-07,0.00000000e+00
-2.05685000e-07,0.00000000e+00
-2.05525000e-07,0.00000000e+00
-2.05365000e-07,0.00000000e+00
-2.05205000e-07,0.00000000e+00
-2.05045000e-07,0.00000000e+00
-2.04885000e-07,0.00000000e+00
-2.04725000e-07,0.00000000e+00
-2.04565000e-07,0.00000000e+00
-2.04405000e-07,0.00000000e+00
-2.04245000e-07,0.00000000e+00
-2.04085000e-07,0.00000000e+00
-2.03925000e-07,0.00000000e+00
-2.03765000e-07,0.00000000e+00
-2.03605000e-07,0.00000000e+00
-2.03445000e-07,0.00000000e+00
-2.03285000e-07,0.00000000e+00
-2.03125000e-07,8.00000000e-04
-2.02965000e-07,0.00000000e+00
-2.02805000e-07,0.00000000e+00
-2.02645000e-07,0.00000000e+00
-2.02485000e-07,0.00000000e+00
-2.02325000e-07,0.00000000e+00
-2.02165000e-07,0.00000000e+00
-2.02005000e-07,0.00000000e+00
-2.01845000e-07,0.00000000e+00
-2.01685000e-07,0.00000000e+00
-2.01525000e-07,0.00000000e+00
-2.01365000e-07,0.00000000e+00
-2.01205000e-07,0.00000000e+00
-2.01045000e-07,0.00000000e+00
-2.00885000e-07,0.00000000e+00
-2.00725000e-07,0.00000000e+00
-2.00565000e-07,-8.00000000e-04
-2.00405000e-07,-8.00000000e-04
-2.00245000e-07,0.00000000e+00
-2.00085000e-07,8.00000000e-04
-1.99925000e-07,8.00000000e-04
-1.99765000e-07,8.00000000e-04
-1.99605000e-07,0.00000000e+00
-1.99445000e-07,0.00000000e+00
-1.99285000e-07,0.00000000e+00
-1.99125000e-07,0.00000000e+00
-1.98965000e-07,8.00000000e-04
-1.98805000e-07,8.00000000e-04
-1.98645000e-07,0.00000000e+00
-1.98485000e-07,0.00000000e+00
-1.98325000e-07,0.00000000e+00
-1.98165000e-07,8.00000000e-04
-1.98005000e-07,8.00000000e-04
-1.97845000e-07,8.00000000e-04
-1.97685000e-07,0.00000000e+00
-1.97525000e-07,0.00000000e+00
-1.97365000e-07,0.00000000e+00
-1.97205000e-07,0.00000000e+00
-1.97045000e-07,0.00000000e+00
-1.96885000e-07,0.00000000e+00
-1.96725000e-07,0.00000000e+00
-1.96565000e-07,8.00000000e-04
-1.96405000e-07,8.00000000e-04
-1.96245000e-07,0.00000000e+00
-1.96085000e-07,0.00000000e+00
-1.95925000e-07,0.00000000e+00
-1.95765000e-07,0.00000000e+00
-1.95605000e-07,0.00000000e+00
-1.95445000e-07,0.00000000e+00
-1.95285000e-07,0.00000000e+00
-1.95125000e-07,0.00000000e+00
-1.94965000e-07,0.00000000e+00
-1.94805000e-07,8.00000000e-04
-1.94645000e-07,8.00000000e-04
-1.94485000e-07,8.00000000e-04
-1.94325000e-07,8.00000000e-04
-1.94165000e-07,0.00000000e+00
-1.94005000e-07,0.00000000e+00
-1.93845000e-07,0.00000000e+00
-1.93685000e-07,0.00000000e+00
-1.93525000e-07,0.00000000e+00
-1.93365000e-07,0.00000000e+00
-1.93205000e-07,8.00000000e-04
-1.93045000e-07,8.00000000e-04
-1.92885000e-07,0.00000000e+00
-1.92725000e-07,0.00000000e+00
-1.92565000e-07,0.00000000e+00
-1.92405000e-07,0.00000000e+00
-1.92245000e-07,0.00000000e+00
-1.92085000e-07,0.00000000e+00
-1.91925000e-07,0.00000000e+00
-1.91765000e-07,0.00000000e+00
-1.91605000e-07,0.00000000e+00
-1.91445000e-07,0.00000000e+00
-1.91285000e-07,0.00000000e+00
-1.91125000e-07,0.00000000e+00
-1.90965000e-07,8.00000000e-04
-1.90805000e-07,8.00000000e-04
-1.90645000e-07,8.00000000e-04
-1.90485000e-07,8.00000000e-04
-1.90325000e-07,8.00000000e-04
-1.90165000e-07,8.00000000e-04
-1.90005000e-07,8.00000000e-04
-1.89845000e-07,0.00000000e+00
-1.89685000e-07,0.00000000e+00
-1.89525000e-07,0.00000000e+00
-1.89365000e-07,0.00000000e+00
-1.89205000e-07,0.00000000e+00
-1.89045000e-07,0.00000000e+00
-1.88885000e-07,0.00000000e+00
-1.88725000e-07,0.00000000e+00
-1.88565000e-07,0.00000000e+00
-1.88405000e-07,0.00000000e+00
-1.88245000e-07,0.00000000e+00
-1.88085000e-07,0.00000000e+00
-1.87925000e-07,0.00000000e+00
-1.87765000e-07,8.00000000e-04
-1.87605000e-07,8.00000000e-04
-1.87445000e-07,0.00000000e+00
-1.87285000e-07,0.00000000e+00
-1.87125000e-07,0.00000000e+00
-1.86965000e-07,0.00000000e+00
-1.86805000e-07,0.00000000e+00
-1.86645000e-07,0.00000000e+00
-1.86485000e-07,0.00000000e+00
-1.86325000e-07,0.00000000e+00
-1.86165000e-07,0.00000000e+00
-1.86005000e-07,0.00000000e+00
-1.85845000e-07,0.00000000e+00
-1.85685000e-07,0.00000000e+00
-1.85525000e-07,0.00000000e+00
-1.85365000e-07,0.00000000e+00
-1.85205000e-07,0.00000000e+00
-1.85045000e-07,0.00000000e+00
-1.84885000e-07,0.00000000e+00
-1.84725000e-07,0.00000000e+00
-1.84565000e-07,0.00000000e+00
-1.84405000e-07,0.00000000e+00
-1.84245000e-07,0.00000000e+00
-1.84085000e-07,8.00000000e-04
-1.83925000e-07,0.00000000e+00
-1.83765000e-07,0.00000000e+00
-1.83605000e-07,0.00000000e+00
-1.83445000e-07,8.00000000e-04
-1.83285000e-07,8.00000000e-04
-1.83125000e-07,8.00000000e-04
-1.82965000e-07,8.00000000e-04
-1.82805000e-07,0.00000000e+00
-1.82645000e-07,0.00000000e+00
-1.82485000e-07,0.00000000e+00
-1.82325000e-07,0.00000000e+00
-1.82165000e-07,0.00000000e+00
-1.82005000e-07,0.00000000e+00
-1.81845000e-07,0.00000000e+00
-1.81685000e-07,0.00000000e+00
-1.81525000e-07,0.00000000e+00
-1.81365000e-07,0.00000000e+00
-1.81205000e-07,0.00000000e+00
-1.81045000e-07,0.00000000e+00
-1.80885000e-07,0.00000000e+00
-1.80725000e-07,0.00000000e+00
-1.80565000e-07,0.00000000e+00
-1.80405000e-07,0.00000000e+00
-1.80245000e-07,0.00000000e+00
-1.80085000e-07,0.00000000e+00
-1.79925000e-07,8.00000000e-04
-1.79765000e-07,8.00000000e-04
-1.79605000e-07,0.00000000e+00
-1.79445000e-07,0.00000000e+00
-1.79285000e-07,0.00000000e+00
-1.79125000e-07,0.00000000e+00
-1.78965000e-07,8.00000000e-04
-1.78805000e-07,0.00000000e+00
-1.78645000e-07,0.00000000e+00
-1.78485000e-07,0.00000000e+00
-1.78325000e-07,0.00000000e+00
-1.78165000e-07,0.00000000e+00
-1.78005000e-07,0.00000000e+00
-1.77845000e-07,0.00000000e+00
-1.77685000e-07,0.00000000e+00
-1.77525000e-07,0.00000000e+00
-1.77365000e-07,8.00000000e-04
-1.77205000e-07,8.00000000e-04
-1.77045000e-07,8.00000000e-04
-1.76885000e-07,8.00000000e-04
-1.76725000e-07,0.00000000e+00
-1.76565000e-07,0.00000000e+00
-1.76405000e-07,0.00000000e+00
-1.76245000e-07,0.00000000e+00
-1.76085000e-07,0.00000000e+00
-1.75925000e-07,0.00000000e+00
-1.75765000e-07,0.00000000e+00
-1.75605000e-07,0.00000000e+00
-1.75445000e-07,0.00000000e+00
-1.75285000e-07,8.00000000e-04
-1.75125000e-07,8.00000000e-04
-1.74965000e-07,8.00000000e-04
-1.74805000e-07,0.00000000e+00
-1.74645000e-07,0.00000000e+00
-1.74485000e-07,-8.00000000e-04
-1.74325000e-07,0.00000000e+00
-1.74165000e-07,0.00000000e+00
-1.74005000e-07,8.00000000e-04
-1.73845000e-07,0.00000000e+00
-1.73685000e-07,0.00000000e+00
-1.73525000e-07,0.00000000e+00
-1.73365000e-07,8.00000000e-04
-1.73205000e-07,8.00000000e-04
-1.73045000e-07,0.00000000e+00
-1.72885000e-07,0.00000000e+00
-1.72725000e-07,8.00000000e-04
-1.72565000e-07,8.00000000e-04
-1.72405000e-07,8.00000000e-04
-1.72245000e-07,8.00000000e-04
-1.72085000e-07,8.00000000e-04
-1.71925000e-07,8.00000000e-04
-1.71765000e-07,8.00000000e-04
-1.71605000e-07,0.00000000e+00
-1.71445000e-07,0.00000000e+00
-1.71285000e-07,0.00000000e+00
-1.71125000e-07,0.00000000e+00
-1.70965000e-07,0.00000000e+00
-1.70805000e-07,8.00000000e-04
-1.70645000e-07,8.00000000e-04
-1.70485000e-07,0.00000000e+00
-1.70325000e-07,0.00000000e+00
-1.70165000e-07,0.00000000e+00
-1.70005000e-07,0.00000000e+00
-1.69845000e-07,8.00000000e-04
-1.69685000e-07,8.00000000e-04
-1.69525000e-07,8.00000000e-04
-1.69365000e-07,0.00000000e+00
-1.69205000e-07,0.00000000e+00
-1.69045000e-07,0.00000000e+00
-1.68885000e-07,0.00000000e+00
-1.68725000e-07,8.00000000e-04
-1.68565000e-07,8.00000000e-04
-1.68405000e-07,8.00000000e-04
-1.68245000e-07,0.00000000e+00
-1.68085000e-07,0.00000000e+00
-1.67925000e-07,-8.00000000e-04
-1.67765000e-07,0.00000000e+00
-1.67605000e-07,0.00000000e+00
-1.67445000e-07,0.00000000e+00
-1.67285000e-07,0.00000000e+00
-1.67125000e-07,0.00000000e+00
-1.66965000e-07,0.00000000e+00
-1.66805000e-07,0.00000000e+00
-1.66645000e-07,0.00000000e+00
-1.66485000e-07,0.00000000e+00
-1.66325000e-07,0.00000000e+00
-1.66165000e-07,0.00000000e+00
-1.66005000e-07,0.00000000e+00
-1.65845000e-07,0.00000000e+00
-1.65685000e-07,0.00000000e+00
-1.65525000e-07,0.00000000e+00
-1.65365000e-07,8.00000000e-04
-1.65205000e-07,8.00000000e-04
-1.65045000e-07,8.00000000e-04
-1.64885000e-07,0.00000000e+00
-1.64725000e-07,0.00000000e+00
-1.64565000e-07,0.00000000e+00
-1.64405000e-07,0.00000000e+00
-1.64245000e-07,0.00000000e+00
-1.64085000e-07,8.00000000e-04
-1.63925000e-07,8.00000000e-04
-1.63765000e-07,8.00000000e-04
-1.63605000e-07,0.00000000e+00
-1.63445000e-07,0.00000000e+00
-1.63285000e-07,0.00000000e+00
-1.63125000e-07,0.00000000e+00
-1.62965000e-07,0.00000000e+00
-1.62805000e-07,0.00000000e+00
-1.62645000e-07,0.00000000e+00
-1.62485000e-07,0.00000000e+00
-1.62325000e-07,0.00000000e+00
-1.62165000e-07,0.00000000e+00
-1.62005000e-07,0.00000000e+00
-1.61845000e-07,0.00000000e+00
-1.61685000e-07,0.00000000e+00
-1.61525000e-07,0.00000000e+00
-1.61365000e-07,0.00000000e+00
-1.61205000e-07,0.00000000e+00
-1.61045000e-07,0.00000000e+00
-1.60885000e-07,8.00000000e-04
-1.60725000e-07,8.00000000e-04
-1.60565000e-07,8.00000000e-04
-1.60405000e-07,8.00000000e-04
-1.60245000e-07,0.00000000e+00
-1.60085000e-07,0.00000000e+00
-1.59925000e-07,0.00000000e+00
-1.59765000e-07,0.00000000e+00
-1.59605000e-07,0.00000000e+00
-1.59445000e-07,0.00000000e+00
-1.59285000e-07,0.00000000e+00
-1.59125000e-07,-8.00000000e-04
-1.58965000e-07,-8.00000000e-04
-1.58805000e-07,0.00000000e+00
-1.58645000e-07,0.00000000e+00
-1.58485000e-07,0.00000000e+00
-1.58325000e-07,0.00000000e+00
-1.58165000e-07,0.00000000e+00
-1.58005000e-07,0.00000000e+00
-1.57845000e-07,0.00000000e+00
-1.57685000e-07,-8.00000000e-04
-1.57525000e-07,-8.00000000e-04
-1.57365000e-07,0.00000000e+00
-1.57205000e-07,0.00000000e+00
-1.57045000e-07,0.00000000e+00
-1.56885000e-07,0.00000000e+00
-1.56725000e-07,0.00000000e+00
-1.56565000e-07,0.00000000e+00
-1.56405000e-07,0.00000000e+00
-1.56245000e-07,0.00000000e+00
-1.56085000e-07,8.00000000e-04
-1.55925000e-07,8.00000000e-04
-1.55765000e-07,0.00000000e+00
-1.55605000e-07,0.00000000e+00
-1.55445000e-07,0.00000000e+00
-1.55285000e-07,0.00000000e+00
-1.55125000e-07,0.00000000e+00
-1.54965000e-07,0.00000000e+00
-1.54805000e-07,0.00000000e+00
-1.54645000e-07,0.00000000e+00
-1.54485000e-07,0.00000000e+00
-1.54325000e-07,0.00000000e+00
-1.54165000e-07,0.00000000e+00
-1.54005000e-07,0.00000000e+00
-1.53845000e-07,0.00000000e+00
-1.53685000e-07,0.00000000e+00
-1.53525000e-07,0.00000000e+00
-1.53365000e-07,0.00000000e+00
-1.53205000e-07,0.00000000e+00
-1.53045000e-07,0.00000000e+00
-1.52885000e-07,0.00000000e+00
-1.52725000e-07,0.00000000e+00
-1.52565000e-07,8.00000000e-04
-1.52405000e-07,8.00000000e-04
-1.52245000e-07,0.00000000e+00
-1.52085000e-07,0.00000000e+00
-1.51925000e-07,0.00000000e+00
-1.51765000e-07,0.00000000e+00
-1.51605000e-07,0.00000000e+00
-1.51445000e-07,0.00000000e+00
-1.51285000e-07,0.00000000e+00
-1.51125000e-07,-8.00000000e-04
-1.50965000e-07,-8.00000000e-04
-1.50805000e-07,-8.00000000e-04
-1.50645000e-07,-8.00000000e-04
-1.50485000e-07,0.00000000e+00
-1.50325000e-07,0.00000000e+00
-1.50165000e-07,0.00000000e+00
-1.50005000e-07,0.00000000e+00
-1.49845000e-07,0.00000000e+00
-1.49685000e-07,-8.00000000e-04
-1.49525000e-07,-8.00000000e-04
-1.49365000e-07,0.00000000e+00
-1.49205000e-07,0.00000000e+00
-1.49045000e-07,0.00000000e+00
-1.48885000e-07,0.00000000e+00
-1.48725000e-07,0.00000000e+00
-1.48565000e-07,-8.00000000e-04
-1.48405000e-07,0.00000000e+00
-1.48245000e-07,0.00000000e+00
-1.48085000e-07,0.00000000e+00
-1.47925000e-07,0.00000000e+00
-1.47765000e-07,0.00000000e+00
-1.47605000e-07,0.00000000e+00
-1.47445000e-07,-8.00000000e-04
-1.47285000e-07,0.00000000e+00
-1.47125000e-07,0.00000000e+00
-1.46965000e-07,8.00000000e-04
-1.46805000e-07,8.00000000e-04
-1.46645000e-07,0.00000000e+00
-1.46485000e-07,0.00000000e+00
-1.46325000e-07,0.00000000e+00
-1.46165000e-07,8.00000000e-04
-1.46005000e-07,8.00000000e-04
-1.45845000e-07,8.00000000e-04
-1.45685000e-07,8.00000000e-04
-1.45525000e-07,0.00000000e+00
-1.45365000e-07,0.00000000e+00
-1.45205000e-07,0.00000000e+00
-1.45045000e-07,0.00000000e+00
-1.44885000e-07,0.00000000e+00
-1.44725000e-07,0.00000000e+00
-1.44565000e-07,8.00000000e-04
-1.44405000e-07,8.00000000e-04
-1.44245000e-07,8.00000000e-04
-1.44085000e-07,0.00000000e+00
-1.43925000e-07,0.00000000e+00
-1.43765000e-07,0.00000000e+00
-1.43605000e-07,0.00000000e+00
-1.43445000e-07,8.00000000e-04
-1.43285000e-07,8.00000000e-04
-1.43125000e-07,8.00000000e-04
-1.42965000e-07,8.00000000e-04
-1.42805000e-07,8.00000000e-04
-1.42645000e-07,1.60000000e-03
-1.42485000e-07,1.60000000e-03
-1.42325000e-07,1.60000000e-03
-1.42165000e-07,8.00000000e-04
-1.42005000e-07,0.00000000e+00
-1.41845000e-07,0.00000000e+00
-1.41685000e-07,0.00000000e+00
-1.41525000e-07,0.00000000e+00
-1.41365000e-07,0.00000000e+00
-1.41205000e-07,0.00000000e+00
-1.41045000e-07,-8.00000000e-04
-1.40885000e-07,-8.00000000e-04
-1.40725000e-07,0.00000000e+00
-1.40565000e-07,0.00000000e+00
-1.40405000e-07,0.00000000e+00
-1.40245000e-07,8.00000000e-04
-1.40085000e-07,8.00000000e-04
-1.39925000e-07,8.00000000e-04
-1.39765000e-07,8.00000000e-04
-1.39605000e-07,8.00000000e-04
-1.39445000e-07,1.60000000e-03
-1.39285000e-07,1.60000000e-03
-1.39125000e-07,2.40000000e-03
-1.38965000e-07,2.40000000e-03
-1.38805000e-07,2.40000000e-03
-1.38645000e-07,2.40000000e-03
-1.38485000e-07,2.40000000e-03
-1.38325000e-07,2.40000000e-03
-1.38165000e-07,2.40000000e-03
-1.38005000e-07,2.40000000e-03
-1.37845000e-07,2.40000000e-03
-1.37685000e-07,2.40000000e-03
-1.37525000e-07,2.40000000e-03
-1.37365000e-07,1.60000000e-03
-1.37205000e-07,1.60000000e-03
-1.37045000e-07,1.60000000e-03
-1.36885000e-07,1.60000000e-03
-1.36725000e-07,1.60000000e-03
-1.36565000e-07,1.60000000e-03
-1.36405000e-07,1.60000000e-03
-1.36245000e-07,1.60000000e-03
-1.36085000e-07,1.60000000e-03
-1.35925000e-07,1.60000000e-03
-1.35765000e-07,2.40000000e-03
-1.35605000e-07,2.40000000e-03
-1.35445000e-07,2.40000000e-03
-1.35285000e-07,2.40000000e-03
-1.35125000e-07,2.40000000e-03
-1.34965000e-07,3.20000000e-03
-1.34805000e-07,3.20000000e-03
-1.34645000e-07,3.20000000e-03
-1.34485000e-07,3.20000000e-03
-1.34325000e-07,3.20000000e-03
-1.34165000e-07,3.20000000e-03
-1.34005000e-07,4.00000000e-03
-1.33845000e-07,4.00000000e-03
-1.33685000e-07,4.80000000e-03
-1.33525000e-07,5.60000000e-03
-1.33365000e-07,5.60000000e-03
-1.33205000e-07,5.60000000e-03
-1.33045000e-07,5.60000000e-03
-1.32885000e-07,5.60000000e-03
-1.32725000e-07,5.60000000e-03
-1.32565000e-07,5.60000000e-03
-1.32405000e-07,5.60000000e-03
-1.32245000e-07,6.40000000e-03
-1.32085000e-07,5.60000000e-03
-1.31925000e-07,5.60000000e-03
-1.31765000e-07,5.60000000e-03
-1.31605000e-07,5.60000000e-03
-1.31445000e-07,5.60000000e-03
-1.31285000e-07,6.40000000e-03
-1.31125000e-07,6.40000000e-03
-1.30965000e-07,5.60000000e-03
-1.30805000e-07,4.80000000e-03
-1.30645000e-07,4.80000000e-03
-1.30485000e-07,4.80000000e-03
-1.30325000e-07,5.60000000e-03
-1.30165000e-07,6.40000000e-03
-1.30005000e-07,6.40000000e-03
-1.29845000e-07,6.40000000e-03
-1.29685000e-07,6.40000000e-03
-1.29525000e-07,6.40000000e-03
-1.29365000e-07,7.20000000e-03
-1.29205000e-07,8.00000000e-03
-1.29045000e-07,8.80000000e-03
-1.28885000e-07,8.80000000e-03
-1.28725000e-07,8.80000000e-03
-1.28565000e-07,8.80000000e-03
-1.28405000e-07,8.80000000e-03
-1.28245000e-07,8.80000000e-03
-1.28085000e-07,9.60000000e-03
-1.27925000e-07,1.04000000e-02
-1.27765000e-07,1.04000000e-02
-1.27605000e-07,1.12000000e-02
-1.27445000e-07,1.12000000e-02
-1.27285000e-07,1.04000000e-02
-1.27125000e-07,1.12000000e-02
-1.26965000e-07,1.20000000e-02
-1.26805000e-07,1.28000000e-02
-1.26645000e-07,1.36000000e-02
-1.26485000e-07,1.36000000e-02
-1.26325000e-07,1.36000000e-02
-1.26165000e-07,1.36000000e-02
-1.26005000e-07,1.36000000e-02
-1.25845000e-07,1.44000000e-02
-1.25685000e-07,1.44000000e-02
-1.25525000e-07,1.52000000e-02
-1.25365000e-07,1.60000000e-02
-1.25205000e-07,1.60000000e-02
-1.25045000e-07,1.60000000e-02
-1.24885000e-07,1.52000000e-02
-1.24725000e-07,1.52000000e-02
-1.24565000e-07,1.52000000e-02
-1.24405000e-07,1.52000000e-02
-1.24245000e-07,1.52000000e-02
-1.24085000e-07,1.60000000e-02
-1.23925000e-07,1.52000000e-02
-1.23765000e-07,1.52000000e-02
-1.23605000e-07,1.52000000e-02
-1.23445000e-07,1.52000000e-02
-1.23285000e-07,1.52000000e-02
-1.23125000e-07,1.60000000e-02
-1.22965000e-07,1.60000000e-02
-1.22805000e-07,1.60000000e-02
-1.22645000e-07,1.60000000e-02
-1.22485000e-07,1.60000000e-02
-1.22325000e-07,1.68000000e-02
-1.22165000e-07,1.76000000e-02
-1.22005000e-07,1.92000000e-02
-1.21845000e-07,2.00000000e-02
-1.21685000e-07,2.08000000e-02
-1.21525000e-07,2.08000000e-02
-1.21365000e-07,2.16000000e-02
-1.21205000e-07,2.16000000e-02
-1.21045000e-07,2.32000000e-02
-1.20885000e-07,2.40000000e-02
-1.20725000e-07,2.40000000e-02
-1.20565000e-07,2.40000000e-02
-1.20405000e-07,2.32000000e-02
-1.20245000e-07,2.32000000e-02
-1.20085000e-07,2.24000000e-02
-1.19925000e-07,2.24000000e-02
-1.19765000e-07,2.24000000e-02
-1.19605000e-07,2.24000000e-02
-1.19445000e-07,2.24000000e-02
-1.19285000e-07,2.16000000e-02
-1.19125000e-07,2.16000000e-02
-1.18965000e-07,2.24000000e-02
-1.18805000e-07,2.32000000e-02
-1.18645000e-07,2.32000000e-02
-1.18485000e-07,2.40000000e-02
-1.18325000e-07,2.40000000e-02
-1.18165000e-07,2.48000000e-02
-1.18005000e-07,2.48000000e-02
-1.17845000e-07,2.56000000e-02
-1.17685000e-07,2.72000000e-02
-1.17525000e-07,2.80000000e-02
-1.17365000e-07,2.88000000e-02
-1.17205000e-07,2.88000000e-02
-1.17045000e-07,2.88000000e-02
-1.16885000e-07,2.88000000e-02
-1.16725000e-07,2.96000000e-02
-1.16565000e-07,2.96000000e-02
-1.16405000e-07,3.04000000e-02
-1.16245000e-07,3.04000000e-02
-1.16085000e-07,2.96000000e-02
-1.15925000e-07,2.96000000e-02
-1.15765000e-07,2.96000000e-02
-1.15605000e-07,2.88000000e-02
-1.15445000e-07,2.88000000e-02
-1.15285000e-07,2.88000000e-02
-1.15125000e-07,2.96000000e-02
-1.14965000e-07,2.96000000e-02
-1.14805000e-07,2.96000000e-02
-1.14645000e-07,2.96000000e-02
-1.14485000e-07,3.04000000e-02
-1.14325000e-07,3.12000000e-02
-1.14165000e-07,3.20000000e-02
-1.14005000e-07,3.28000000e-02
-1.13845000e-07,3.36000000e-02
-1.13685000e-07,3.36000000e-02
-1.13525000e-07,3.36000000e-02
-1.13365000e-07,3.44000000e-02
-1.13205000e-07,3.52000000e-02
-1.13045000e-07,3.60000000e-02
-1.12885000e-07,3.68000000e-02
-1.12725000e-07,3.76000000e-02
-1.12565000e-07,3.68000000e-02
-1.12405000e-07,3.68000000e-02
-1.12245000e-07,3.68000000e-02
-1.12085000e-07,3.68000000e-02
-1.11925000e-07,3.76000000e-02
-1.11765000e-07,3.76000000e-02
-1.11605000e-07,3.76000000e-02
-1.11445000e-07,3.76000000e-02
-1.11285000e-07,3.76000000e-02
-1.11125000e-07,3.76000000e-02
-1.10965000e-07,3.84000000e-02
-1.10805000e-07,3.84000000e-02
-1.10645000e-07,3.92000000e-02
-1.10485000e-07,4.00000000e-02
-1.10325000e-07,4.00000000e-02
-1.10165000e-07,4.00000000e-02
-1.10005000e-07,4.08000000e-02
-1.09845000e-07,4.08000000e-02
-1.09685000e-07,4.16000000e-02
-1.09525000e-07,4.16000000e-02
-1.09365000e-07,4.32000000e-02
-1.09205000e-07,4.32000000e-02
-1.09045000e-07,4.32000000e-02
-1.08885000e-07,4.32000000e-02
-1.08725000e-07,4.32000000e-02
-1.08565000e-07,4.40000000e-02
-1.08405000e-07,4.40000000e-02
-1.08245000e-07,4.40000000e-02
-1.08085000e-07,4.32000000e-02
-1.07925000e-07,4.24000000e-02
-1.07765000e-07,4.16000000e-02
-1.07605000e-07,4.16000000e-02
-1.07445000e-07,4.16000000e-02
-1.07285000e-07,4.16000000e-02
-1.07125000e-07,4.16000000e-02
-1.06965000e-07,4.16000000e-02
-1.06805000e-07,4.16000000e-02
-1.06645000e-07,4.16000000e-02
-1.06485000e-07,4.16000000e-02
